track_name,artist(s)_name,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
MOJABI GHOST,"Tainy, Bad Bunny",-0.019270308439354504,0.9594813428946921,0.9616683525767793,0.4062958714578552,-0.502559235120325,-0.18813199633449962,2.7573636867750753,-0.6188291735741569
Last Night,Morgan Wallen,2.904802552340797,-1.0237050959341625,0.024233970945537225,0.22493757380008647,0.7290420533905584,-0.18813199633449962,-0.23445746046778151,-0.6188291735741569
Dance The Night (From Barbie The Album),Dua Lipa,-0.4471834100169377,0.0020809931152450402,1.1321109674188232,1.252634593860776,-0.9644097183119064,-0.18813199633449962,1.0790249944193264,-0.5178974257706019
Rush,Troye Sivan,0.12336739208650656,0.48078116800496856,-0.7001471421331499,1.192181827974853,-1.0413847988438365,-0.18813199633449962,-0.5263424504426943,-0.41696567796704703
TULUM,"Peso Pluma, Grupo Frontera",1.6210632476080478,-0.7501621388543205,0.4929511617611583,1.3735401256326216,0.4596292715288027,-0.18813199633449962,-0.5263424504426943,-0.5178974257706019
Creepin',"The Weeknd, 21 Savage, Metro Boomin",-0.875096511594521,0.27562395019508706,-1.4671389089223479,-0.19823178740137387,0.34416665073090735,-0.18813199633449962,-0.745256192923879,-0.5178974257706019
Anti-Hero,Taylor Swift,-0.9107559367259862,-0.20307622469463646,-0.01837668276497378,-0.07732625562952807,-0.5795343156522552,-0.18813199633449962,0.05742752950713134,-0.5178974257706019
TQG,"Karol G, Shakira",2.0489763491856308,0.34400968946504756,0.40772985434013626,-0.07732625562952807,1.5372803989758257,-0.18813199633449962,-0.6722849454301508,1.8035327737111617
Los del Espacio,"Big One, Duki, Lit Killah, Maria Becerra, FMK, Rusherking, Emilia, Tiago pzk",-0.09058915870228504,0.9594813428946921,0.4929511617611583,0.22493757380008647,-0.6180218559182203,-0.18813199633449962,-0.5263424504426943,-0.6188291735741569
Frï¿½ï¿½gil (feat. Grupo Front,"Yahritza Y Su Esencia, Grupo Frontera",0.9791935952416729,-0.408233442504518,-0.5297045272911058,0.527201403229701,0.3826541909968725,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119
Blank Space,Taylor Swift,-0.9464153618574515,0.5491669072749291,0.23728723949809225,0.22493757380008647,-0.6949969364501506,-0.18813199633449962,-0.38039995545523797,-0.41696567796704703
Style,Taylor Swift,-0.9820747869889167,-0.4766191817744785,-0.14620864389650678,0.8899179985452385,-1.0413847988438365,-0.18813199633449962,-0.45337120294896616,-0.6188291735741569
TQM,Fuerza Regida,0.0877079669550413,0.8227098643547711,1.8991027342080213,1.252634593860776,-0.0022212116627786187,-0.18813199633449962,-0.5263424504426943,-0.41696567796704703
El Azul,"Junior H, Peso Pluma",0.7652370444528813,-0.7501621388543205,1.3877748896818893,0.04357927614231775,-0.15617137272663906,-0.18813199633449962,-0.5993136979364226,-0.41696567796704703
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",-1.160371912646243,0.6175526465448896,1.6860494656554663,-0.8632122121465259,1.0369423755182794,-0.18813199633449962,-0.8182274404176072,-0.5178974257706019
I'm Good (Blue),"Bebe Rexha, David Guetta",0.1946862423494371,-0.7501621388543205,-0.5723151810016168,1.9780677844918508,-0.8874346377799761,-0.18813199633449962,1.2249674894067828,-0.6188291735741569
See You Again,"Tyler, The Creator, Kali Uchis",-1.552625589092361,-0.7501621388543205,0.27989789320860325,-0.5004956168309884,0.3826541909968725,-0.18813199633449962,-0.5263424504426943,-0.01323868675282725
Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Aqua, Ice Spice",0.7652370444528813,0.6859383858148501,1.0042790062872904,-0.3795900850591426,0.959967294986349,-0.18813199633449962,0.3493125194820442,1.500737530300497
Angels Like You,Miley Cyrus,-0.019270308439354504,0.0020809931152450402,-0.10359799018599579,-0.016873489743605155,-0.6565093961841855,-0.18813199633449962,-0.5993136979364226,-0.7197609213777119
I Ain't Worried,OneRepublic,0.6225993439270203,0.27562395019508706,1.3025535822608674,1.0108235303170843,-0.6180218559182203,-0.18813199633449962,-0.8911986879113355,-0.5178974257706019
Die For You,The Weeknd,0.4086427931382287,-0.545004921044439,-0.01837668276497378,-0.7423066803746801,-0.6949969364501506,-0.18813199633449962,-0.23445746046778151,-0.31603393016349207
Starboy,"The Weeknd, Daft Punk",2.2629328999744227,0.07046673238520554,-0.10359799018599579,-0.3191373191732197,-0.4255841545883948,-0.18813199633449962,-0.38039995545523797,1.8035327737111617
Die For You - Remix,"Ariana Grande, The Weeknd",-1.9805386906699443,-0.955319356664202,-0.06098733647548478,-0.6818539144887571,-0.15617137272663906,-0.18813199633449962,1.8817087168503368,-0.31603393016349207
El Cielo,"Feid, Myke Towers, Sky Rompiendo",-0.5898211105427987,0.34400968946504756,-1.4671389089223479,-0.016873489743605155,-0.7719720169820807,-0.18813199633449962,-0.5993136979364226,-0.5178974257706019
Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray",0.1946862423494371,-0.4766191817744785,-1.211474986659282,1.6153511891763133,-1.0413847988438365,-0.18813199633449962,-0.45337120294896616,-0.7197609213777119
AMARGURA,Karol G,-0.5541616854113335,1.7117244748642577,0.15206593207707023,0.34584310557193226,-0.3486090740564646,-0.18813199633449962,-0.23445746046778151,-0.31603393016349207
(It Goes Like) Nanana - Edit,Peggy Gou,0.26600509261236766,0.0020809931152450402,1.8991027342080213,1.4339928915185447,-0.5795343156522552,2.0723232509307854,-0.745256192923879,-0.6188291735741569
Another Love,Tom Odell,0.016389116692110763,-1.502405270823886,-1.637581523764392,-0.6214011486028342,1.652743019773721,-0.18813199633449962,-0.6722849454301508,-0.6188291735741569
Blinding Lights,The Weeknd,1.7280415230024435,-1.1604765744740835,-0.5723151810016168,0.9503707644311614,-1.0413847988438365,-0.18813199633449962,-0.6722849454301508,-0.31603393016349207
Moonlight,Kali Uchis,0.5156210685326245,-0.20307622469463646,1.5582175045239333,0.4667486373437781,0.921479754720384,-0.18813199633449962,-0.08851496548032509,-0.5178974257706019
La Bachata,Manuel Turizo,0.0877079669550413,1.1646385607045735,1.4303855433924004,0.22493757380008647,1.1908925365821397,-0.18813199633449962,0.276341271988316,-0.6188291735741569
S91,Karol G,0.1946862423494371,1.3014100392444945,-0.40187256615957284,0.4667486373437781,1.229380076848105,-0.18813199633449962,-0.6722849454301508,0.8951470434791673
cardigan,Taylor Swift,0.26600509261236766,-0.408233442504518,0.06684462465604823,-0.3795900850591426,1.0754299157842444,-0.18813199633449962,0.6411975094569571,-0.6188291735741569
Tï¿½ï¿,"dennis, MC Kevin o Chris",0.26600509261236766,1.3014100392444945,0.32250854691911424,1.917615018605928,0.8829922144544189,-0.06916066753106356,-0.6722849454301508,-0.5178974257706019
Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",0.3729833680067634,0.20723821092512656,1.4729961971029113,1.0108235303170843,-0.07919629219470883,-0.18813199633449962,0.49525501446950065,-0.5178974257706019
Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, BTS, Jung Kook",-0.7681182362001251,1.4381815177844157,0.8764470451557573,-0.3191373191732197,1.3448426976460002,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119
BESO,"Rauw Alejandro, ROSALï¿½",-0.9820747869889167,0.6859383858148501,0.06684462465604823,-0.016873489743605155,1.8066931808375815,-0.18813199633449962,-0.08851496548032509,0.39048830446139254
Hey Mor,"Ozuna, Feid",-0.875096511594521,1.5749529963243367,-0.4870938735805948,-0.3191373191732197,-1.0413847988438365,-0.18813199633449962,-0.5993136979364226,1.9044645215147167
Yellow,Chris Molitor,1.799360373265374,-1.639176749363807,-0.9984217181067269,0.10403204202824066,-1.0413847988438365,-0.18813199633449962,0.3493125194820442,-0.7197609213777119
Karma,Taylor Swift,-1.160371912646243,-0.20307622469463646,-1.7654134848959249,-0.13777902151545096,-0.7719720169820807,-0.18813199633449962,2.1735937068252498,-0.31603393016349207
People,Libianca,2.6908460015520057,-0.545004921044439,0.8338363914452463,-1.346834339233909,1.0754299157842444,-0.18813199633449962,-0.5993136979364226,-0.31603393016349207
Overdrive,Post Malone,0.6225993439270203,-0.7501621388543205,-0.14620864389650678,0.527201403229701,-1.0413847988438365,-0.18813199633449962,1.2249674894067828,-0.6188291735741569
Enchanted (Taylor's Version),Taylor Swift,-1.4456473136979653,-1.092090835204123,-1.2540856403697929,-0.6818539144887571,-1.0028972585778715,-0.18813199633449962,-0.23445746046778151,-0.7197609213777119
BABY HELLO,"Rauw Alejandro, Bizarrap",0.26600509261236766,0.6859383858148501,1.3877748896818893,1.4944456574044676,-0.3870966143224297,-0.18813199633449962,1.8087374693566085,-0.5178974257706019
Heat Waves,Glass Animals,-1.4813067388294305,0.6175526465448896,0.06684462465604823,-0.6818539144887571,0.6520669728586282,-0.18813199633449962,-0.6722849454301508,-0.11417043455638219
golden hour,JVKE,-1.017734212120382,-1.092090835204123,-1.594970870053881,-0.3191373191732197,1.4603053184438954,1.9533519221273492,0.49525501446950065,-0.7197609213777119
Sweater Weather,The Neighbourhood,0.05204854182357603,-0.408233442504518,-0.4444832198700838,1.0108235303170843,-0.848947097514011,0.04981066127237249,-0.5993136979364226,-0.7197609213777119
"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo",0.1946862423494371,-0.3398477032345575,0.15206593207707023,0.8294652326593156,-1.0028972585778715,0.16878199007580855,0.3493125194820442,-0.6188291735741569
Viva La Vida,Coldplay,0.5512804936640898,-1.228862313744044,-0.40187256615957284,-0.13777902151545096,-0.6949969364501506,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119
Here With Me,d4vd,0.33732394287529816,-0.6133906603143995,-1.0410323718172378,-0.9841177439183717,0.8829922144544189,-0.18813199633449962,-0.45337120294896616,-0.7197609213777119
Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",0.3016645177438329,0.27562395019508706,-1.168864332948771,-1.0445705098042946,-1.0028972585778715,-0.18813199633449962,0.6411975094569571,-0.11417043455638219
Yandel 150,"Yandel, Feid",1.6210632476080478,0.7543241250848106,0.27989789320860325,0.527201403229701,-0.848947097514011,-0.18813199633449962,-0.5993136979364226,-0.31603393016349207
CORAZï¿½ï¿½N VA,Maria Becerra,-0.875096511594521,0.07046673238520554,-0.4870938735805948,0.8899179985452385,0.22870402993301203,-0.18813199633449962,0.8601112519381418,-0.41696567796704703
Riptide,Vance Joy,-0.7324588110686598,-1.2972480530140045,-0.06098733647548478,0.527201403229701,0.6135794325926631,-0.18813199633449962,-0.23445746046778151,-0.6188291735741569
Until I Found You (with Em Beihold) - Em Beihold Version,"Em Beihold, Stephen Sanchez",-0.7681182362001251,-2.2546484027934515,-0.8279791032646828,-0.4400428509450655,1.960643341901442,-0.18813199633449962,0.13039877700085956,-0.7197609213777119
Novidade na ï¿½ï¿,"Mc Livinho, DJ Matt D",0.26600509261236766,-0.271461963964597,-0.6575364884226388,-1.8304564663212923,1.8836682613695117,-0.18813199633449962,1.2249674894067828,-0.11417043455638219
Back To December (Taylor's Version),Taylor Swift,0.6939181941899508,-1.1604765744740835,-1.3393069477908148,-0.016873489743605155,-1.0028972585778715,-0.18813199633449962,-0.45337120294896616,-0.7197609213777119
STAY (with Justin Bieber),"Justin Bieber, The Kid Laroi",1.6923820978709783,-0.545004921044439,-0.14620864389650678,0.7085597008874698,-0.8874346377799761,-0.18813199633449962,-0.5993136979364226,-0.5178974257706019
El Merengue,"Marshmello, Manuel Turizo",0.05204854182357603,0.7543241250848106,0.7912257377347353,0.22493757380008647,-0.9259221780459412,-0.06916066753106356,-0.5263424504426943,-0.6188291735741569
Someone You Loved,Lewis Capaldi,-0.4471834100169377,-1.1604765744740835,-0.2740406050280398,-1.4072871051198321,1.8451807211035465,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119
Me Porto Bonito,"Chencho Corleone, Bad Bunny",-1.0890530623833126,1.6433387355942972,-0.3592619124490618,0.4062958714578552,-0.6949969364501506,-0.18813199633449962,-0.6722849454301508,-0.21510218235993714
Makeba,Jain,-0.2332268592281461,1.0278670821646525,-0.4870938735805948,0.10403204202824066,0.4596292715288027,5.879405772640739,0.49525501446950065,-0.31603393016349207
MONTAGEM - FR PUNK,"Ayparia, unxbected",0.23034566748090238,-0.271461963964597,1.3877748896818893,1.0712762962030071,1.652743019773721,0.7636386340929889,-0.6722849454301508,-0.31603393016349207
Fast Car,Luke Combs,-0.875096511594521,0.27562395019508706,0.6633937766032023,-0.2586845532872968,-0.3101215337904995,-0.18813199633449962,-0.45337120294896616,-0.7197609213777119
What It Is (Solo Version),Doechii,1.7637009481339088,0.48078116800496856,1.0468896599978013,0.7085597008874698,-0.8104595572480459,-0.18813199633449962,-0.5993136979364226,-0.11417043455638219
Coco Chanel,"Bad Bunny, Eladio Carrion",0.9791935952416729,0.07046673238520554,-1.594970870053881,0.7085597008874698,-0.8874346377799761,-0.18813199633449962,-0.5993136979364226,-0.6188291735741569
Donï¿½ï¿½ï¿½t Bl,Taylor Swift,0.4799616434011592,-0.3398477032345575,-1.381917601501326,-0.6818539144887571,-0.6180218559182203,-0.18813199633449962,-0.8911986879113355,-0.6188291735741569
Still With You,Jung Kook,-1.2316907629091736,-0.955319356664202,-0.7427577958436609,-1.0445705098042946,-0.6949969364501506,-0.18813199633449962,4.727587369105737,-0.6188291735741569
All My Life (feat. J. Cole),"J. Cole, Lil Durk",0.7295776193214161,1.096252821434613,0.7486150840242243,-1.2259288074620633,-0.4640716948543599,-0.18813199633449962,-0.5993136979364226,2.3081915127289365
Say Yes To Heaven,Lana Del Rey,-0.8037776613315903,-1.228862313744044,-1.4671389089223479,-1.7700037004353695,1.6912305600396862,0.8826099628964249,-0.5263424504426943,-0.7197609213777119
Snooze,SZA,0.7295776193214161,-0.7501621388543205,-0.5297045272911058,-0.5609483827169113,-0.502559235120325,-0.18813199633449962,-0.5263424504426943,0.2895565566578376
Summertime Sadness,Lana Del Rey,-0.3758645597540072,-0.7501621388543205,-1.168864332948771,0.10403204202824066,-0.7719720169820807,-0.18813199633449962,-0.45337120294896616,-0.7197609213777119
Take Two,BTS,-1.0533936372518473,-0.3398477032345575,0.23728723949809225,-0.3191373191732197,-0.9259221780459412,-0.18813199633449962,1.4438812318879675,-0.7197609213777119
Lover,Taylor Swift,2.9761214026037277,-1.639176749363807,-0.06098733647548478,-0.5609483827169113,0.8829922144544189,-0.18813199633449962,-0.23445746046778151,-0.01323868675282725
Too Many Nights (feat. Don Toliver & with Future),"Future, Metro Boomin, Don Toliver",-1.2316907629091736,0.07046673238520554,-1.4671389089223479,0.4062958714578552,-0.4640716948543599,-0.18813199633449962,-0.5263424504426943,-0.5178974257706019
Chemical,Post Malone,1.6923820978709783,-1.1604765744740835,-0.6149258347121278,1.5548984232903904,-1.0413847988438365,-0.18813199633449962,-0.45337120294896616,-0.5178974257706019
Mockingbird,Eminem,-1.3743284634350346,-0.3398477032345575,-1.168864332948771,0.16448480791416356,-0.23314645325856925,-0.18813199633449962,-0.38039995545523797,1.8035327737111617
New Jeans,NewJeans,0.4086427931382287,0.9594813428946921,0.06684462465604823,0.4667486373437781,0.921479754720384,-0.18813199633449962,-0.45337120294896616,-0.5178974257706019
Primera Cita,Carin Leon,1.264468996293395,-0.8869336173942415,-0.06098733647548478,-1.467739871005755,1.306355157380035,-0.18813199633449962,-0.5993136979364226,-0.41696567796704703
Cold Heart - PNAU Remix,"Dua Lipa, Elton John, Pnau",-0.2332268592281461,0.8910956036247316,1.7286601193659774,0.9503707644311614,-0.8874346377799761,-0.18813199633449962,-0.5993136979364226,-0.7197609213777119
Dandelions,Ruth B.,-0.19756743409668084,-0.408233442504518,-0.2740406050280398,0.2853903396860094,-0.9644097183119064,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119
Bones,Imagine Dragons,-0.3045457094910766,0.6859383858148501,0.5781724691821802,0.4667486373437781,-0.9644097183119064,-0.18813199633449962,-0.8182274404176072,-0.5178974257706019
Set Fire to the Rain,Adele,-0.5185022602798682,-0.408233442504518,-0.1888192976070178,0.22493757380008647,-1.0413847988438365,-0.18813199633449962,-0.38039995545523797,-0.7197609213777119
Money Trees,"Kendrick Lamar, Jay Rock",0.7652370444528813,0.48078116800496856,-0.6149258347121278,-0.6818539144887571,-0.7719720169820807,-0.18813199633449962,0.20337002449458777,-0.01323868675282725
Tak Segampang Itu,Anggi Marito,0.26600509261236766,-1.092090835204123,-1.424528255211837,-1.2259288074620633,1.8836682613695117,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119
LAGUNAS,"Jasiel Nuï¿½ï¿½ez, Peso P",-0.2332268592281461,0.6859383858148501,1.1747216211293343,-0.13777902151545096,0.22870402993301203,-0.06916066753106356,-0.23445746046778151,-0.7197609213777119
Mine (Taylor's Version),Taylor Swift,-0.05492973357081977,-0.13469048542467596,-0.10359799018599579,0.8294652326593156,-1.0413847988438365,-0.18813199633449962,-0.08851496548032509,-0.6188291735741569
Everybody Wants To Rule The World,Tears For Fears,-0.3758645597540072,-0.20307622469463646,0.10945527836655923,1.0108235303170843,0.34416665073090735,-0.18813199633449962,-0.5263424504426943,-0.41696567796704703
No Role Modelz,J. Cole,-0.8037776613315903,0.20723821092512656,-0.1888192976070178,-0.7423066803746801,0.1132414091351167,-0.18813199633449962,-0.8911986879113355,2.3081915127289365
Tattoo,Loreen,0.9791935952416729,-0.818547878124281,-0.9132004106857049,0.8294652326593156,-0.11768383246067395,-0.18813199633449962,-0.45337120294896616,-0.21510218235993714
Rara Vez,"Taiu, Milo j",-0.09058915870228504,1.1646385607045735,1.8991027342080213,0.4062958714578552,-0.3486090740564646,-0.18813199633449962,1.1519962419130545,0.6932835478720574
VAGABUNDO,"Sebastian Yatra, Manuel Turizo, Beï¿½ï",0.15902681721797182,1.0278670821646525,1.6008281582344444,1.252634593860776,-0.8874346377799761,-0.18813199633449962,0.3493125194820442,-0.41696567796704703
august,Taylor Swift,-1.160371912646243,-1.092090835204123,-0.40187256615957284,-0.19823178740137387,0.9984548352523142,-0.18813199633449962,-0.6722849454301508,-0.7197609213777119
LUNA,"Junior H, Peso Pluma",0.1946862423494371,0.5491669072749291,1.1747216211293343,-0.07732625562952807,0.22870402993301203,-0.18813199633449962,-0.23445746046778151,-0.6188291735741569
Miracle (with Ellie Goulding),"Calvin Harris, Ellie Goulding",0.7295776193214161,-0.20307622469463646,-0.8705897569751938,1.3735401256326216,-0.8874346377799761,0.2877533188792446,-0.745256192923879,-0.6188291735741569
Nonsense,Sabrina Carpenter,0.5869399187955551,0.48078116800496856,0.7060044303137133,0.22493757380008647,-0.9259221780459412,-0.18813199633449962,0.5682262619632289,-0.6188291735741569
Que Vuelvas,"Carin Leon, Grupo Frontera",1.4071066968192563,-1.228862313744044,1.1321109674188232,-0.016873489743605155,-0.3101215337904995,-0.18813199633449962,-0.5263424504426943,-0.6188291735741569
Por las Noches,Peso Pluma,-1.0890530623833126,0.9594813428946921,-0.5297045272911058,-0.2586845532872968,0.1517289494010818,-0.18813199633449962,-0.8182274404176072,-0.7197609213777119
Feliz Cumpleaï¿½ï¿½os Fe,Feid,-0.9820747869889167,1.3697957785144552,0.23728723949809225,-0.5609483827169113,-0.6565093961841855,-0.18813199633449962,0.7871400044444135,-0.31603393016349207
Can't Hold Us (feat. Ray Dalton),"Ray Dalton, Ryan Lewis, Macklemore",0.8365558947158119,-0.271461963964597,1.5582175045239333,1.7362567209481592,-0.9259221780459412,-0.18813199633449962,-0.5993136979364226,-0.21510218235993714
Watermelon Sugar,Harry Styles,-0.9820747869889167,-0.818547878124281,0.19467658578758124,1.0712762962030071,-0.5795343156522552,-0.18813199633449962,1.1519962419130545,-0.5178974257706019
lovely - Bonus Track,"Billie Eilish, Khalid",-0.26888628435961137,-2.186262663523491,-1.680192177474903,-2.072267529864984,2.5379564458909183,-0.18813199633449962,-0.5993136979364226,-0.7197609213777119
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","Rauw Alejandro, Bizarrap",0.1946862423494371,0.7543241250848106,0.32250854691911424,0.04357927614231775,-0.6565093961841855,-0.18813199633449962,0.5682262619632289,-0.5178974257706019
Queencard,(G)I-DLE,0.26600509261236766,1.0278670821646525,0.7486150840242243,1.13172906208893,-0.9259221780459412,-0.18813199633449962,0.6411975094569571,-0.5178974257706019
OMG,NewJeans,0.15902681721797182,0.8910956036247316,0.9616683525767793,0.7690124667733926,0.34416665073090735,-0.18813199633449962,-0.5263424504426943,-0.6188291735741569
Radio,Lana Del Rey,0.9791935952416729,-1.7075624886337675,-1.3393069477908148,1.3130873597466988,-0.23314645325856925,-0.18813199633449962,-0.6722849454301508,-0.11417043455638219
"Shakira: Bzrp Music Sessions, Vol. 53","Shakira, Bizarrap",-0.019270308439354504,0.7543241250848106,-0.06098733647548478,-0.07732625562952807,-0.0022212116627786187,-0.18813199633449962,-0.6722849454301508,-0.5178974257706019
505,Arctic Monkeys,0.6225993439270203,-1.0237050959341625,-1.3393069477908148,1.252634593860776,-1.0413847988438365,-0.18813199633449962,-0.8182274404176072,-0.5178974257706019
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","Swae Lee, A Boogie Wit da Hoodie, Metro Boomin, NAV",0.6225993439270203,-0.271461963964597,-1.2540856403697929,-0.6214011486028342,0.7290420533905584,-0.18813199633449962,-0.45337120294896616,-0.21510218235993714
Trance (with Travis Scott & Young Thug),"Travis Scott, Young Thug, Metro Boomin",-0.12624858383375032,0.5491669072749291,-0.14620864389650678,-0.6818539144887571,-0.3486090740564646,-0.18813199633449962,-0.015543717986596876,2.4091232605324917
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya, Varun Jain",-0.4471834100169377,0.6175526465448896,1.8991027342080213,0.4667486373437781,0.1902164896670469,-0.18813199633449962,-0.6722849454301508,-0.6188291735741569
Perfect,Ed Sheeran,-0.9820747869889167,-0.4766191817744785,-1.4671389089223479,-1.1654760415761405,-0.4255841545883948,-0.18813199633449962,-0.5263424504426943,-0.8206926691812668
Romantic Homicide,d4vd,0.33732394287529816,-0.7501621388543205,-1.3393069477908148,-0.5609483827169113,0.6905545131245933,-0.06916066753106356,1.0060537469255981,-0.7197609213777119
